transaction_id,account_id,customer_id,transaction_timestamp,transaction_type,channel,merchant_category,amount,currency,is_international,ingestion_source
TXN000006515,ACCT0001303,CUST000653,2026-05-24 17:34:31,deposit,api,retail,1390.69,CAD,False,payments_api
TXN000006516,ACCT0001238,CUST000622,2026-02-23 17:34:31,payment,point_of_sale,health,2109.34,CAD,True,card_event_stream
TXN000006517,ACCT0000906,CUST000453,2025-10-02 17:34:31,deposit,branch,grocery,798.82,CAD,False,payments_api
TXN000006518,ACCT0001236,CUST000622,2025-07-04 17:34:31,purchase,point_of_sale,utilities,92.85,CAD,False,batch_core_banking
TXN000006519,ACCT0001799,CUST000889,2026-02-02 17:34:31,purchase,point_of_sale,grocery,221.82,CAD,False,payments_api
TXN000006520,ACCT0000218,CUST000112,2025-06-03 17:34:31,purchase,atm,utilities,220.41,CAD,False,card_event_stream
TXN000006521,ACCT0000257,CUST000131,2026-04-08 17:34:31,purchase,branch,financial_services,428.13,CAD,False,card_event_stream
TXN000006522,ACCT0000124,CUST000063,2025-06-18 17:34:31,purchase,mobile_app,utilities,401.26,CAD,False,card_event_stream
TXN000006523,ACCT0000049,CUST000026,2025-08-14 17:34:31,purchase,point_of_sale,restaurant,273.28,CAD,False,payments_api
TXN000006524,ACCT0000721,CUST000356,2025-07-08 17:34:31,purchase,web,health,256.86,CAD,False,payments_api
TXN000006525,ACCT0001646,CUST000824,2025-07-10 17:34:31,withdrawal,point_of_sale,transportation,500.45,CAD,False,card_event_stream
TXN000006526,ACCT0001353,CUST000678,2025-07-01 17:34:31,payment,api,health,1498.87,CAD,False,payments_api
TXN000006527,ACCT0001813,CUST000895,2025-06-14 17:34:31,deposit,branch,transportation,1781.52,CAD,False,batch_core_banking
TXN000006528,ACCT0001795,CUST000887,2026-04-24 17:34:31,transfer,point_of_sale,transportation,36.22,CAD,False,card_event_stream
TXN000006529,ACCT0000480,CUST000236,2026-01-20 17:34:31,withdrawal,mobile_app,transportation,203.27,CAD,False,payments_api
TXN000006530,ACCT0001814,CUST000895,2025-10-23 17:34:31,purchase,mobile_app,transportation,47.29,CAD,False,batch_core_banking
TXN000006531,ACCT0000994,CUST000495,2026-01-03 17:34:31,transfer,api,health,107.89,CAD,False,card_event_stream
TXN000006532,ACCT0001745,CUST000867,2025-07-15 17:34:31,payment,api,financial_services,1254.71,CAD,False,card_event_stream
TXN000006533,ACCT0000303,CUST000152,2025-06-01 17:34:31,purchase,branch,financial_services,553.05,CAD,False,payments_api
TXN000006534,ACCT0000558,CUST000275,2025-06-17 17:34:31,purchase,branch,health,128.69,CAD,False,card_event_stream
TXN000006535,ACCT0000518,CUST000251,2025-12-25 17:34:31,purchase,web,grocery,381.13,CAD,False,card_event_stream
TXN000006536,ACCT0000732,CUST000363,2025-09-06 17:34:31,purchase,web,retail,9.93,CAD,False,payments_api
TXN000006537,ACCT0001528,CUST000765,2025-08-20 17:34:31,payment,atm,utilities,919.49,CAD,False,batch_core_banking
TXN000006538,ACCT0000197,CUST000100,2026-03-27 17:34:31,purchase,branch,transportation,195.67,CAD,False,payments_api
TXN000006539,ACCT0000477,CUST000234,2025-10-10 17:34:31,deposit,atm,grocery,531.9,CAD,False,card_event_stream
TXN000006540,ACCT0000884,CUST000443,2025-11-14 17:34:31,transfer,api,grocery,231.21,CAD,False,payments_api
TXN000006541,ACCT0001614,CUST000811,2025-06-18 17:34:31,purchase,atm,travel,111.74,CAD,False,card_event_stream
TXN000006542,ACCT0001559,CUST000781,2025-08-23 17:34:31,purchase,branch,restaurant,326.88,CAD,False,payments_api
TXN000006543,ACCT0000967,CUST000483,2025-11-24 17:34:31,fee,point_of_sale,health,9.91,CAD,False,batch_core_banking
TXN000006544,ACCT0001986,CUST000987,2026-04-26 17:34:31,deposit,api,retail,882.79,CAD,False,batch_core_banking
TXN000006545,ACCT0000255,CUST000130,2025-07-25 17:34:31,purchase,api,transportation,604.11,CAD,False,card_event_stream
TXN000006546,ACCT0000362,CUST000177,2026-01-19 17:34:31,transfer,point_of_sale,grocery,88.4,CAD,False,batch_core_banking
TXN000006547,ACCT0001621,CUST000814,2026-02-25 17:34:31,withdrawal,atm,retail,377.49,CAD,False,batch_core_banking
TXN000006548,ACCT0001216,CUST000611,2025-11-27 17:34:31,transfer,mobile_app,utilities,17.72,CAD,True,payments_api
TXN000006549,ACCT0001896,CUST000941,2025-11-21 17:34:31,payment,point_of_sale,retail,1838.64,CAD,False,card_event_stream
TXN000006550,ACCT0001758,CUST000871,2026-02-11 17:34:31,transfer,api,travel,323.44,CAD,False,batch_core_banking
TXN000006551,ACCT0001120,CUST000556,2025-07-06 17:34:31,purchase,api,retail,157.95,CAD,False,card_event_stream
TXN000006552,ACCT0000038,CUST000019,2025-09-07 17:34:31,withdrawal,api,travel,431.53,CAD,False,batch_core_banking
TXN000006553,ACCT0001185,CUST000593,2025-09-27 17:34:31,transfer,api,financial_services,114.2,CAD,False,batch_core_banking
TXN000006554,ACCT0001659,CUST000829,2025-07-09 17:34:31,deposit,api,transportation,2307.41,CAD,False,batch_core_banking
TXN000006555,ACCT0001980,CUST000982,2025-07-19 17:34:31,transfer,branch,utilities,231.32,CAD,False,batch_core_banking
TXN000006556,ACCT0001592,CUST000797,2026-01-06 17:34:31,purchase,mobile_app,financial_services,212.54,CAD,True,card_event_stream
TXN000006557,ACCT0000019,CUST000010,2026-04-07 17:34:31,transfer,web,financial_services,286.12,CAD,False,payments_api
TXN000006558,ACCT0000630,CUST000313,2025-09-08 17:34:31,purchase,atm,grocery,55.7,CAD,False,payments_api
TXN000006559,ACCT0001799,CUST000889,2026-02-28 17:34:31,purchase,web,grocery,204.61,CAD,False,batch_core_banking
TXN000006560,ACCT0000990,CUST000493,2025-12-22 17:34:31,payment,branch,travel,1569.34,CAD,False,payments_api
TXN000006561,ACCT0000539,CUST000263,2026-03-31 17:34:31,payment,point_of_sale,financial_services,2293.2,CAD,False,payments_api
TXN000006562,ACCT0000597,CUST000296,2026-01-17 17:34:31,deposit,point_of_sale,health,1069.62,CAD,False,batch_core_banking
TXN000006563,ACCT0001677,CUST000837,2026-03-16 17:34:31,purchase,api,health,203.34,CAD,False,payments_api
TXN000006564,ACCT0001855,CUST000916,2025-07-08 17:34:31,purchase,web,travel,113.77,CAD,False,card_event_stream
TXN000006565,ACCT0000453,CUST000224,2026-05-05 17:34:31,purchase,api,transportation,117.0,CAD,False,payments_api
TXN000006566,ACCT0000893,CUST000446,2026-02-02 17:34:31,payment,api,transportation,830.21,CAD,False,card_event_stream
TXN000006567,ACCT0001640,CUST000821,2026-01-16 17:34:31,purchase,mobile_app,restaurant,209.13,CAD,False,batch_core_banking
TXN000006568,ACCT0001386,CUST000693,2025-06-20 17:34:31,purchase,atm,utilities,150.01,CAD,False,payments_api
TXN000006569,ACCT0001828,CUST000903,2026-02-02 17:34:31,deposit,web,health,643.64,CAD,False,batch_core_banking
TXN000006570,ACCT0000768,CUST000382,2026-03-05 17:34:31,deposit,mobile_app,transportation,257.26,CAD,False,card_event_stream
TXN000006571,ACCT0001678,CUST000838,2025-06-09 17:34:31,purchase,atm,retail,254.84,CAD,False,card_event_stream
TXN000006572,ACCT0001807,CUST000892,2026-04-10 17:34:31,purchase,atm,financial_services,48.84,CAD,True,batch_core_banking
TXN000006573,ACCT0001670,CUST000834,2025-09-06 17:34:31,purchase,web,transportation,238.08,CAD,False,card_event_stream
TXN000006574,ACCT0000402,CUST000198,2025-06-25 17:34:31,deposit,atm,retail,2877.64,CAD,False,payments_api
TXN000006575,ACCT0001984,CUST000986,2026-02-07 17:34:31,purchase,atm,utilities,382.53,CAD,False,batch_core_banking
TXN000006576,ACCT0000168,CUST000084,2026-01-22 17:34:31,transfer,api,health,50.91,CAD,True,batch_core_banking
TXN000006577,ACCT0001276,CUST000639,2026-01-16 17:34:31,purchase,point_of_sale,retail,61.84,CAD,False,payments_api
TXN000006578,ACCT0001498,CUST000750,2025-12-11 17:34:31,payment,mobile_app,utilities,2509.34,CAD,False,batch_core_banking
TXN000006579,ACCT0001244,CUST000626,2026-01-01 17:34:31,payment,point_of_sale,travel,272.76,CAD,False,payments_api
TXN000006580,ACCT0000229,CUST000118,2026-01-05 17:34:31,transfer,api,financial_services,555.25,CAD,False,card_event_stream
TXN000006581,ACCT0000640,CUST000318,2025-06-24 17:34:31,payment,mobile_app,travel,1322.27,CAD,False,card_event_stream
TXN000006582,ACCT0000322,CUST000161,2025-10-10 17:34:31,transfer,branch,retail,87.92,CAD,False,card_event_stream
TXN000006583,ACCT0000407,CUST000201,2026-01-13 17:34:31,purchase,atm,health,64.45,CAD,False,card_event_stream
TXN000006584,ACCT0000381,CUST000185,2025-10-24 17:34:31,purchase,api,health,9.66,CAD,False,payments_api
TXN000006585,ACCT0000458,CUST000226,2025-12-16 17:34:31,transfer,web,health,351.07,CAD,False,payments_api
TXN000006586,ACCT0000494,CUST000241,2025-06-20 17:34:31,deposit,atm,travel,238.33,CAD,False,batch_core_banking
TXN000006587,ACCT0000923,CUST000462,2026-01-30 17:34:31,withdrawal,mobile_app,travel,189.45,CAD,False,batch_core_banking
TXN000006588,ACCT0001053,CUST000525,2025-12-28 17:34:31,payment,web,transportation,854.24,CAD,False,payments_api
TXN000006589,ACCT0000873,CUST000437,2025-10-16 17:34:31,purchase,api,financial_services,65.29,CAD,False,payments_api
TXN000006590,ACCT0000687,CUST000339,2025-09-20 17:34:31,withdrawal,atm,financial_services,704.77,CAD,False,batch_core_banking
TXN000006591,ACCT0000140,CUST000070,2025-10-14 17:34:31,transfer,api,transportation,206.38,CAD,False,card_event_stream
TXN000006592,ACCT0001643,CUST000822,2026-01-16 17:34:31,purchase,mobile_app,utilities,251.05,CAD,False,batch_core_banking
TXN000006593,ACCT0000231,CUST000119,2025-08-31 17:34:31,purchase,api,restaurant,371.69,CAD,False,batch_core_banking
TXN000006594,ACCT0000795,CUST000396,2026-03-18 17:34:31,purchase,web,restaurant,216.91,CAD,False,card_event_stream
TXN000006595,ACCT0000236,CUST000121,2025-10-12 17:34:31,purchase,branch,transportation,513.03,CAD,False,card_event_stream
TXN000006596,ACCT0000140,CUST000070,2026-05-02 17:34:31,payment,api,grocery,1058.06,CAD,False,batch_core_banking
TXN000006597,ACCT0001673,CUST000836,2025-07-22 17:34:31,purchase,point_of_sale,financial_services,66.82,CAD,False,batch_core_banking
TXN000006598,ACCT0000008,CUST000004,2026-03-07 17:34:31,fee,mobile_app,grocery,6.7,CAD,False,payments_api
TXN000006599,ACCT0001635,CUST000819,2025-10-04 17:34:31,fee,branch,health,11.91,CAD,False,payments_api
TXN000006600,ACCT0000129,CUST000065,2026-02-25 17:34:31,transfer,atm,restaurant,160.31,CAD,False,batch_core_banking
TXN000006601,ACCT0001222,CUST000615,2025-11-19 17:34:31,withdrawal,mobile_app,grocery,71.63,CAD,False,card_event_stream
TXN000006602,ACCT0001875,CUST000927,2025-05-31 17:34:31,deposit,api,transportation,1189.2,CAD,False,batch_core_banking
TXN000006603,ACCT0000866,CUST000433,2025-07-14 17:34:31,fee,branch,utilities,4.11,CAD,False,card_event_stream
TXN000006604,ACCT0000889,CUST000445,2025-08-14 17:34:31,payment,web,travel,147.51,CAD,False,payments_api
TXN000006605,ACCT0000136,CUST000069,2026-02-19 17:34:31,deposit,web,health,1853.86,CAD,False,card_event_stream
TXN000006606,ACCT0001402,CUST000702,2025-08-12 17:34:31,purchase,api,financial_services,269.55,CAD,False,payments_api
TXN000006607,ACCT0001857,CUST000916,2026-05-21 17:34:31,purchase,branch,grocery,474.43,CAD,False,payments_api
TXN000006608,ACCT0001112,CUST000554,2026-02-22 17:34:31,payment,branch,utilities,488.98,CAD,False,batch_core_banking
TXN000006609,ACCT0000429,CUST000211,2026-05-11 17:34:31,withdrawal,mobile_app,transportation,269.35,CAD,False,card_event_stream
TXN000006610,ACCT0000937,CUST000469,2026-02-18 17:34:31,purchase,web,utilities,44.75,CAD,False,batch_core_banking
TXN000006611,ACCT0000724,CUST000358,2025-06-26 17:34:31,transfer,api,financial_services,383.81,CAD,False,batch_core_banking
TXN000006612,ACCT0000980,CUST000489,2025-09-12 17:34:31,purchase,web,grocery,345.05,CAD,False,batch_core_banking
TXN000006613,ACCT0000237,CUST000121,2026-03-03 17:34:31,purchase,branch,financial_services,158.58,CAD,False,payments_api
TXN000006614,ACCT0001400,CUST000701,2025-07-24 17:34:31,withdrawal,mobile_app,grocery,31.91,CAD,False,batch_core_banking
TXN000006615,ACCT0000198,CUST000101,2025-06-24 17:34:31,fee,web,financial_services,13.8,CAD,False,card_event_stream
TXN000006616,ACCT0001818,CUST000898,2025-11-24 17:34:31,transfer,web,grocery,258.79,CAD,False,payments_api
TXN000006617,ACCT0001683,CUST000840,2026-04-18 17:34:31,withdrawal,branch,utilities,47.42,CAD,False,payments_api
TXN000006618,ACCT0001660,CUST000830,2025-08-11 17:34:31,purchase,atm,financial_services,195.39,CAD,False,card_event_stream
TXN000006619,ACCT0001868,CUST000922,2025-11-25 17:34:31,deposit,mobile_app,transportation,940.32,CAD,False,batch_core_banking
TXN000006620,ACCT0000341,CUST000168,2025-12-27 17:34:31,purchase,mobile_app,utilities,458.55,CAD,False,card_event_stream
TXN000006621,ACCT0000892,CUST000446,2026-03-24 17:34:31,purchase,web,transportation,373.69,CAD,False,card_event_stream
TXN000006622,ACCT0000583,CUST000287,2026-04-10 17:34:31,deposit,mobile_app,grocery,198.91,CAD,True,card_event_stream
TXN000006623,ACCT0000263,CUST000135,2025-08-25 17:34:31,deposit,branch,financial_services,149.02,CAD,False,batch_core_banking
TXN000006624,ACCT0001871,CUST000924,2025-09-26 17:34:31,transfer,api,restaurant,403.18,CAD,False,card_event_stream
TXN000006625,ACCT0001732,CUST000860,2026-04-11 17:34:31,payment,api,travel,177.93,CAD,False,card_event_stream
TXN000006626,ACCT0001560,CUST000782,2025-11-10 17:34:31,purchase,web,grocery,227.14,CAD,False,batch_core_banking
TXN000006627,ACCT0001422,CUST000712,2026-04-18 17:34:31,withdrawal,point_of_sale,utilities,31.7,CAD,False,batch_core_banking
TXN000006628,ACCT0001887,CUST000936,2026-03-20 17:34:31,deposit,branch,transportation,2655.34,CAD,False,payments_api
TXN000006629,ACCT0000374,CUST000182,2026-05-11 17:34:31,withdrawal,api,restaurant,67.2,CAD,False,payments_api
TXN000006630,ACCT0001155,CUST000577,2025-11-14 17:34:31,purchase,web,restaurant,372.97,CAD,False,card_event_stream
TXN000006631,ACCT0000535,CUST000261,2025-10-07 17:34:31,deposit,api,travel,1366.37,CAD,False,batch_core_banking
TXN000006632,ACCT0001351,CUST000677,2026-03-10 17:34:31,purchase,point_of_sale,utilities,168.0,CAD,False,card_event_stream
TXN000006633,ACCT0000633,CUST000314,2025-06-01 17:34:31,fee,api,travel,0.85,CAD,False,batch_core_banking
TXN000006634,ACCT0000330,CUST000163,2025-07-23 17:34:31,purchase,mobile_app,travel,396.67,CAD,False,payments_api
TXN000006635,ACCT0000571,CUST000281,2026-02-11 17:34:31,payment,atm,health,1001.49,CAD,False,payments_api
TXN000006636,ACCT0000259,CUST000133,2026-01-03 17:34:31,payment,web,restaurant,1422.22,CAD,False,card_event_stream
TXN000006637,ACCT0001081,CUST000541,2025-11-12 17:34:31,deposit,api,utilities,187.32,CAD,False,payments_api
TXN000006638,ACCT0001383,CUST000691,2025-09-17 17:34:31,deposit,branch,financial_services,220.18,CAD,False,card_event_stream
TXN000006639,ACCT0000423,CUST000207,2025-12-07 17:34:31,purchase,web,utilities,239.14,CAD,False,batch_core_banking
TXN000006640,ACCT0001991,CUST000989,2025-07-26 17:34:31,purchase,atm,travel,239.46,CAD,False,batch_core_banking
TXN000006641,ACCT0001403,CUST000703,2025-10-09 17:34:31,purchase,point_of_sale,grocery,78.32,CAD,False,batch_core_banking
TXN000006642,ACCT0000873,CUST000437,2025-06-26 17:34:31,purchase,atm,grocery,289.45,CAD,False,batch_core_banking
TXN000006643,ACCT0000639,CUST000318,2025-09-08 17:34:31,payment,point_of_sale,financial_services,143.22,CAD,False,batch_core_banking
TXN000006644,ACCT0000827,CUST000415,2026-05-04 17:34:31,purchase,mobile_app,health,28.13,CAD,False,card_event_stream
TXN000006645,ACCT0001688,CUST000841,2025-08-11 17:34:31,payment,point_of_sale,health,2683.09,CAD,False,batch_core_banking
TXN000006646,ACCT0000640,CUST000318,2025-07-04 17:34:31,transfer,api,health,125.71,CAD,False,batch_core_banking
TXN000006647,ACCT0000239,CUST000121,2025-12-01 17:34:31,purchase,mobile_app,travel,139.05,CAD,False,payments_api
TXN000006648,ACCT0001871,CUST000924,2026-04-26 17:34:31,withdrawal,api,retail,640.37,CAD,False,batch_core_banking
TXN000006649,ACCT0000293,CUST000149,2026-01-24 17:34:31,payment,branch,health,59.41,CAD,False,payments_api
TXN000006650,ACCT0001695,CUST000846,2026-02-02 17:34:31,payment,atm,travel,1916.79,CAD,False,payments_api
TXN000006651,ACCT0000593,CUST000293,2025-07-18 17:34:31,deposit,atm,financial_services,2697.59,CAD,False,card_event_stream
TXN000006652,ACCT0001298,CUST000650,2026-03-06 17:34:31,purchase,api,grocery,35.28,CAD,False,card_event_stream
TXN000006653,ACCT0000155,CUST000078,2026-03-03 17:34:31,deposit,atm,health,1973.67,CAD,False,card_event_stream
TXN000006654,ACCT0001933,CUST000959,2025-06-17 17:34:31,fee,point_of_sale,health,4.09,CAD,True,payments_api
TXN000006655,ACCT0001238,CUST000622,2025-09-02 17:34:31,payment,api,retail,581.94,CAD,False,card_event_stream
TXN000006656,ACCT0000143,CUST000070,2025-12-16 17:34:31,purchase,web,grocery,198.54,CAD,False,batch_core_banking
TXN000006657,ACCT0000803,CUST000402,2025-08-22 17:34:31,withdrawal,atm,financial_services,293.67,CAD,False,payments_api
TXN000006658,ACCT0001642,CUST000822,2026-04-02 17:34:31,purchase,point_of_sale,restaurant,367.82,CAD,False,batch_core_banking
TXN000006659,ACCT0001106,CUST000552,2025-09-23 17:34:31,purchase,mobile_app,utilities,471.01,CAD,False,batch_core_banking
TXN000006660,ACCT0000897,CUST000448,2026-04-03 17:34:31,deposit,mobile_app,grocery,1139.3,CAD,False,payments_api
TXN000006661,ACCT0002006,CUST000996,2025-11-20 17:34:31,withdrawal,point_of_sale,retail,384.53,CAD,False,batch_core_banking
TXN000006662,ACCT0001964,CUST000975,2025-09-21 17:34:31,transfer,branch,financial_services,31.27,CAD,True,batch_core_banking
TXN000006663,ACCT0001487,CUST000746,2025-08-12 17:34:31,purchase,api,restaurant,317.48,CAD,False,batch_core_banking
TXN000006664,ACCT0001761,CUST000872,2026-04-24 17:34:31,transfer,branch,travel,157.72,CAD,False,card_event_stream
TXN000006665,ACCT0001904,CUST000946,2025-07-13 17:34:31,fee,atm,utilities,11.23,CAD,False,payments_api
TXN000006666,ACCT0000449,CUST000222,2026-04-28 17:34:31,purchase,web,retail,207.41,CAD,False,payments_api
TXN000006667,ACCT0000153,CUST000077,2025-08-10 17:34:31,purchase,api,restaurant,259.08,CAD,False,payments_api
TXN000006668,ACCT0000536,CUST000261,2025-09-01 17:34:31,transfer,point_of_sale,travel,148.55,CAD,True,batch_core_banking
TXN000006669,ACCT0000458,CUST000226,2026-02-19 17:34:31,purchase,mobile_app,restaurant,133.58,CAD,False,card_event_stream
TXN000006670,ACCT0000440,CUST000218,2026-04-06 17:34:31,withdrawal,point_of_sale,travel,278.07,CAD,False,card_event_stream
TXN000006671,ACCT0000782,CUST000389,2025-10-01 17:34:31,purchase,atm,restaurant,301.18,CAD,False,payments_api
TXN000006672,ACCT0001579,CUST000792,2025-08-08 17:34:31,fee,web,financial_services,13.36,CAD,False,batch_core_banking
TXN000006673,ACCT0001817,CUST000897,2026-05-03 17:34:31,purchase,mobile_app,grocery,185.25,CAD,True,card_event_stream
TXN000006674,ACCT0000712,CUST000351,2025-06-28 17:34:31,withdrawal,atm,financial_services,147.86,CAD,False,batch_core_banking
TXN000006675,ACCT0001545,CUST000772,2026-04-29 17:34:31,transfer,mobile_app,restaurant,427.43,CAD,False,payments_api
TXN000006676,ACCT0001422,CUST000712,2025-11-05 17:34:31,transfer,atm,transportation,578.56,CAD,False,card_event_stream
TXN000006677,ACCT0000249,CUST000126,2025-12-05 17:34:31,purchase,web,financial_services,143.83,CAD,True,card_event_stream
TXN000006678,ACCT0000071,CUST000037,2026-04-06 17:34:31,payment,mobile_app,utilities,1659.48,CAD,False,batch_core_banking
TXN000006679,ACCT0001357,CUST000680,2025-06-02 17:34:31,purchase,atm,restaurant,156.4,CAD,False,payments_api
TXN000006680,ACCT0001429,CUST000716,2026-05-09 17:34:31,purchase,mobile_app,transportation,231.98,CAD,False,payments_api
TXN000006681,ACCT0001836,CUST000907,2025-11-15 17:34:31,purchase,point_of_sale,restaurant,82.5,CAD,False,payments_api
TXN000006682,ACCT0001071,CUST000535,2025-11-13 17:34:31,purchase,atm,retail,102.05,CAD,False,card_event_stream
TXN000006683,ACCT0001449,CUST000725,2026-04-01 17:34:31,purchase,branch,travel,318.32,CAD,False,card_event_stream
TXN000006684,ACCT0000414,CUST000203,2025-08-14 17:34:31,payment,web,utilities,3311.06,CAD,False,payments_api
TXN000006685,ACCT0001271,CUST000636,2026-03-19 17:34:31,purchase,point_of_sale,health,212.02,CAD,False,card_event_stream
TXN000006686,ACCT0000077,CUST000039,2026-03-14 17:34:31,deposit,mobile_app,transportation,1106.57,CAD,False,card_event_stream
TXN000006687,ACCT0000491,CUST000239,2026-03-09 17:34:31,payment,branch,travel,137.59,CAD,False,payments_api
TXN000006688,ACCT0000360,CUST000176,2026-05-09 17:34:31,purchase,web,travel,476.17,CAD,False,batch_core_banking
TXN000006689,ACCT0001113,CUST000554,2025-09-04 17:34:31,transfer,api,utilities,25.18,CAD,False,card_event_stream
TXN000006690,ACCT0001205,CUST000605,2025-12-09 17:34:31,withdrawal,api,financial_services,221.94,CAD,False,payments_api
TXN000006691,ACCT0000508,CUST000247,2026-05-26 17:34:31,fee,web,travel,12.19,CAD,False,card_event_stream
TXN000006692,ACCT0001513,CUST000757,2025-10-25 17:34:31,transfer,web,restaurant,511.19,CAD,False,batch_core_banking
TXN000006693,ACCT0001284,CUST000643,2025-10-02 17:34:31,purchase,api,health,262.63,CAD,False,card_event_stream
TXN000006694,ACCT0001519,CUST000760,2025-06-10 17:34:31,payment,web,utilities,1384.32,CAD,True,batch_core_banking
TXN000006695,ACCT0001158,CUST000578,2026-02-11 17:34:31,purchase,point_of_sale,utilities,204.1,CAD,True,batch_core_banking
TXN000006696,ACCT0001341,CUST000673,2025-10-09 17:34:31,withdrawal,atm,financial_services,435.41,CAD,False,payments_api
TXN000006697,ACCT0001308,CUST000656,2025-09-08 17:34:31,purchase,api,financial_services,91.07,CAD,False,card_event_stream
TXN000006698,ACCT0001146,CUST000573,2026-04-26 17:34:31,purchase,mobile_app,travel,84.28,CAD,False,batch_core_banking
TXN000006699,ACCT0001619,CUST000813,2025-11-11 17:34:31,transfer,atm,retail,5.88,CAD,False,card_event_stream
TXN000006700,ACCT0000043,CUST000022,2026-05-11 17:34:31,withdrawal,api,utilities,158.61,CAD,False,payments_api
TXN000006701,ACCT0000757,CUST000376,2025-06-28 17:34:31,payment,branch,transportation,904.46,CAD,False,payments_api
TXN000006702,ACCT0001621,CUST000814,2025-05-27 17:34:31,purchase,atm,transportation,364.78,CAD,False,card_event_stream
TXN000006703,ACCT0001816,CUST000897,2025-12-11 17:34:31,fee,branch,health,11.83,CAD,False,card_event_stream
TXN000006704,ACCT0001825,CUST000901,2025-10-31 17:34:31,purchase,branch,financial_services,258.19,CAD,False,batch_core_banking
TXN000006705,ACCT0001750,CUST000869,2025-07-07 17:34:31,transfer,atm,transportation,143.69,CAD,False,card_event_stream
TXN000006706,ACCT0001713,CUST000853,2025-08-03 17:34:31,deposit,web,utilities,1670.99,CAD,False,card_event_stream
TXN000006707,ACCT0000202,CUST000103,2026-02-28 17:34:31,purchase,atm,retail,74.14,CAD,False,card_event_stream
TXN000006708,ACCT0001484,CUST000744,2025-08-27 17:34:31,transfer,api,travel,38.81,CAD,False,card_event_stream
TXN000006709,ACCT0001824,CUST000900,2025-12-30 17:34:31,withdrawal,atm,travel,154.16,CAD,False,card_event_stream
TXN000006710,ACCT0001634,CUST000819,2026-05-12 17:34:31,purchase,api,grocery,173.83,CAD,False,batch_core_banking
TXN000006711,ACCT0001118,CUST000556,2025-11-12 17:34:31,purchase,atm,health,183.64,CAD,False,payments_api
TXN000006712,ACCT0000750,CUST000371,2026-02-13 17:34:31,purchase,point_of_sale,utilities,78.18,CAD,False,batch_core_banking
TXN000006713,ACCT0000725,CUST000359,2025-12-22 17:34:31,fee,branch,restaurant,7.11,CAD,False,card_event_stream
TXN000006714,ACCT0000512,CUST000249,2026-03-06 17:34:31,deposit,web,retail,4041.99,CAD,False,card_event_stream
TXN000006715,ACCT0001989,CUST000988,2025-07-22 17:34:31,purchase,api,utilities,318.56,CAD,False,batch_core_banking
TXN000006716,ACCT0001882,CUST000932,2025-08-20 17:34:31,transfer,mobile_app,transportation,205.02,CAD,False,payments_api
TXN000006717,ACCT0001672,CUST000835,2026-04-20 17:34:31,transfer,point_of_sale,transportation,56.36,CAD,False,payments_api
TXN000006718,ACCT0000593,CUST000293,2026-05-23 17:34:31,deposit,mobile_app,travel,793.9,CAD,False,batch_core_banking
TXN000006719,ACCT0001211,CUST000607,2025-08-30 17:34:31,purchase,mobile_app,retail,79.92,CAD,False,batch_core_banking
TXN000006720,ACCT0001982,CUST000984,2025-07-19 17:34:31,purchase,branch,utilities,177.35,CAD,False,batch_core_banking
TXN000006721,ACCT0001097,CUST000548,2025-11-01 17:34:31,withdrawal,branch,grocery,322.5,CAD,False,batch_core_banking
TXN000006722,ACCT0000848,CUST000425,2025-07-24 17:34:31,purchase,atm,health,250.96,CAD,True,card_event_stream
TXN000006723,ACCT0000007,CUST000004,2026-03-18 17:34:31,transfer,mobile_app,health,36.48,CAD,True,payments_api
TXN000006724,ACCT0000813,CUST000407,2026-04-10 17:34:31,withdrawal,mobile_app,grocery,157.64,CAD,False,card_event_stream
TXN000006725,ACCT0001697,CUST000847,2026-05-09 17:34:31,purchase,web,financial_services,54.97,CAD,False,batch_core_banking
TXN000006726,ACCT0001798,CUST000888,2025-11-16 17:34:31,purchase,branch,retail,449.97,CAD,False,batch_core_banking
TXN000006727,ACCT0000702,CUST000347,2025-07-10 17:34:31,transfer,web,grocery,230.95,CAD,False,payments_api
TXN000006728,ACCT0000538,CUST000263,2026-02-15 17:34:31,deposit,web,retail,523.79,CAD,False,card_event_stream
TXN000006729,ACCT0001045,CUST000521,2025-07-03 17:34:31,purchase,mobile_app,transportation,459.62,CAD,False,batch_core_banking
TXN000006730,ACCT0001626,CUST000816,2025-12-05 17:34:31,purchase,web,financial_services,140.16,CAD,False,card_event_stream
TXN000006731,ACCT0001326,CUST000665,2026-02-21 17:34:31,purchase,atm,travel,313.51,CAD,False,batch_core_banking
TXN000006732,ACCT0000637,CUST000316,2025-06-18 17:34:31,transfer,branch,retail,581.79,CAD,False,card_event_stream
TXN000006733,ACCT0001656,CUST000827,2026-02-13 17:34:31,purchase,api,transportation,49.58,CAD,False,card_event_stream
TXN000006734,ACCT0000407,CUST000201,2025-06-08 17:34:31,transfer,point_of_sale,health,87.16,CAD,False,batch_core_banking
TXN000006735,ACCT0000186,CUST000094,2025-06-25 17:34:31,withdrawal,atm,travel,47.34,CAD,False,payments_api
TXN000006736,ACCT0000039,CUST000020,2025-12-06 17:34:31,deposit,web,financial_services,559.13,CAD,False,batch_core_banking
TXN000006737,ACCT0000399,CUST000196,2025-07-21 17:34:31,purchase,atm,utilities,38.61,CAD,False,card_event_stream
